SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
G445302450	-0.03804578	0.015595124	-0.0408334	-0.08955532	-0.04772486	-0.022233123	-0.045901068
G441303242	0.082721986	0.05670806	0.057052255	-0.10895502	0.059171353	-0.018740792	0.038358368
G440282320	-0.013938894	0.029023457	-0.04187499	0.073626876	0.076571584	-0.11791774	0.038712453
G445302582	-0.06921862	-0.022659546	-0.040071532	-0.103745975	-0.051550113	-0.107634604	0.03237991
G440305140	-0.04616784	-0.049284205	-0.028168919	-0.10380587	0.0019551446	-0.11012129	-0.024587983
G440981181	-0.062018786	-0.05564087	-0.015607412	-0.03574114	0.058447577	-0.10341871	-0.02194915
G440282509	-0.047578752	-0.07078716	-0.027084952	-0.10642483	0.022549123	-0.01843378	-0.03283911
G445302086	0.089807495	-0.0647668	-0.041857474	-0.10188494	-0.044681344	-0.11019923	-0.01672305
G440282578	-0.05229131	0.04612728	-0.043597333	0.06663204	-0.056844354	-0.10595513	-0.013172213
G440205597	0.083402514	0.045322303	-0.04327409	0.06968446	-0.057442747	-0.10520466	0.0415942
G440282280	0.08836755	0.05721318	0.058169253	0.07561652	0.07454597	0.057951197	0.014735829
G440104604	0.08715327	-0.06592103	0.009913732	-0.10873672	0.073757425	-0.10977323	0.00950663
G441802008	0.08925655	0.057094894	0.053844076	0.07208245	-0.0008617332	-0.12007576	0.039690245
G440981416	-0.026191663	-0.015872972	-0.039158355	0.05138863	-0.039552007	-0.10540589	-0.0071330983
G441424075	-0.068968855	-0.05020872	-0.037158117	0.07057748	-0.04196733	-0.10251923	-0.045757275
G441284335	-0.045486487	0.0051760348	-0.0022692434	-0.103113666	0.07206349	-0.110704325	-0.034907084
G440282306	0.054131646	-0.07249637	0.05969274	-0.10383807	0.07637502	0.18001372	0.009288716
G440282561	-0.06767566	-0.05628016	-0.043041278	-0.10431382	-0.047253933	-0.10567082	-0.035664387
G441303007	0.009951346	0.05084681	-0.036062647	0.071676016	-0.06059528	0.12722702	-0.0024870455
G441303127	-0.041220777	-0.06231989	0.045963988	-0.0129924035	0.04355097	-0.107874244	-0.041832432
G441303368	0.08433806	0.058681518	0.05224906	-0.104945526	0.07180125	-0.12173415	0.038236134
G440883342	-0.052386343	0.054162074	0.046725027	0.07156733	-0.032950442	-0.020838585	0.014977621
G440305272	-0.023869662	-0.070739664	-0.006897697	0.07462794	-0.018338267	-0.11431115	-0.016968148
G441284363	-0.06835236	-0.05763416	-0.036216706	0.018329734	-0.055817656	-0.10335886	-0.021522975
G441802449	-0.04224299	-0.05749542	-0.033573445	0.04403682	-0.052247908	-0.09885339	-0.04434491
G441424300	-0.05453483	0.005636235	-0.0359115	0.047134683	-0.05532028	-0.100883536	-0.046831798
G445302234	-0.04395671	-0.009997362	-0.03533684	-0.10157529	0.031949077	-0.11204226	-0.0436449
G440883163	-0.07268085	-0.014323764	-0.044378337	-0.014080092	0.073124096	-0.11158658	-0.0137169
G440305436	-0.04733782	-0.013861458	-0.03025067	-0.07722015	-0.049651284	-0.1130583	0.008793729
G440883100	0.083418	-0.07482352	0.059304647	-0.103354394	0.073431246	-0.124829486	0.035020575
G440981002	-0.043343507	-0.06419474	-0.025980903	0.019026674	0.068309896	0.05477406	-0.04624487
G441284465	-0.0723778	-0.057002433	-0.03966799	0.05041395	-0.055864383	-0.10415178	-0.01330627
G441502393	-0.039453443	-0.057893112	-0.036977172	0.06867517	-0.05531742	-0.09939832	-0.043825462
G441802170	-0.044689253	-0.058864843	-0.03715392	0.046726976	-0.058013286	0.13433993	-0.048848603
G440305547	-0.03993776	-0.060328867	-0.042875793	-0.0988938	0.014646333	-0.103505984	-0.040052157
G440883638	-0.05144495	0.027448602	-0.039123386	-0.106621645	-0.054745562	-0.10703113	0.032335743
G441284196	-0.06300343	0.004417177	-0.038323395	0.045292623	-0.05607343	-0.10712988	-0.04568226
G440282503	-0.07159618	-0.061462965	0.029060097	0.07162126	-0.047642116	-0.10663697	-0.002846221
G445224209	-0.058432933	-0.05589899	-0.038307197	0.07039513	-0.052405573	-0.09957132	-0.045772225
G440104329	0.07088698	0.005474794	-0.051039003	0.048298568	-0.050354846	-0.11426174	-0.049363088
G441284520	-0.05178929	0.04604712	-0.0425329	0.069159046	-0.03782561	-0.11012682	-0.0475884
G440606464	0.08646567	-0.068913646	0.046291817	-0.104426526	0.04071447	-0.10855848	-0.030083448
G440606161	0.08299418	-0.058044437	0.06137385	0.021797357	0.06503826	-0.11123601	-0.016461533
G440981282	-0.05076765	0.05008562	0.058874164	0.07235277	0.067810304	-0.11324616	-0.052423812
G441424500	-0.046672758	0.0035527227	-0.03703294	0.07108485	0.017435502	-0.10917363	-0.04153585
G440883439	0.027002111	0.043293074	-0.039664622	0.0667388	-0.055700798	0.047798123	-0.047656026
G440883433	0.08178527	0.014521268	-0.029423608	0.049432617	-0.04251904	-0.112014696	-0.046095707
G440305069	-0.059793293	-0.038400643	-0.04113211	0.069910966	-0.054140642	-0.10719234	-0.02047438
G440104475	0.094308496	0.057686888	0.06184143	-0.103883214	-0.05239663	-0.018718563	0.03971591
G441303397	-0.0664634	0.047961302	-0.036728114	-0.10045019	-0.05374256	0.050227497	-0.047515985
G441502376	0.08498261	-0.05838944	0.056199953	-0.035817392	0.06695179	0.17252415	-0.018031364
G441502070	0.07856829	0.019035138	-0.042985816	0.018586818	-0.05018521	-0.11983407	-0.009445997
G445302148	0.048412472	-0.016010767	0.048383463	-0.10732482	-0.03761799	-0.11666914	0.040906146
G441424167	-0.050513685	0.058459025	0.056608163	-0.03931919	-0.03240578	-0.025737343	0.032141242
G440981199	-0.04369243	-0.064599544	0.050221667	0.018692069	0.060586724	0.17214791	0.019175658
G441424506	-0.013514487	0.056051474	0.046453167	0.07199925	0.06866636	-0.11753393	-0.0023394758
G445302429	-0.02413527	0.038390744	-0.00024015059	0.048622854	-0.030625325	-0.110121764	-0.027406909
G445224613	-0.062223274	-0.0053316406	-0.04216551	0.050846767	-0.05416254	-0.103523396	-0.047222666
G441802626	-0.06901937	0.053153362	0.021964723	-0.10419406	0.023271428	-0.10837871	-0.042922545
G441802467	-0.044262275	-0.06552379	-0.044578046	-0.10175388	-0.057925034	0.050876692	-0.048154548
G445224516	-0.009141326	0.05592345	0.06289337	0.07492222	-0.01812106	-0.119554	0.040532045
G440104457	-0.06162855	-0.060175434	-0.039172385	0.068934746	-0.0555797	-0.10581103	-0.04633592
G441424340	-0.0634119	-0.048704684	-0.035817508	-0.013818694	-0.05746636	-0.022872163	-0.042021595
G441502150	-0.06437829	-0.06275232	-0.04196316	-0.102953926	0.07176177	0.11659836	-0.038916532
G441424355	0.08137258	-0.06973228	0.04837266	-0.06680595	0.07478507	0.12269695	-0.0008478024
G441284548	-0.044792682	0.05189589	0.05709075	-0.10118898	-0.043850303	0.17887658	0.01665489
G441802386	-0.07738291	0.01759452	-0.009281355	-0.10226927	-0.05418531	0.052715413	-0.042943828
G440883367	0.08174827	-0.0145893665	-0.0456475	0.01744933	-0.057136744	0.108903125	-0.047346555
G445224134	-0.035386585	0.05085004	0.023570094	0.071625665	0.06492602	-0.11118414	-0.046414107
G440282616	-0.06692679	-0.0611388	0.058648366	0.0208801	-0.029225795	-0.021568455	0.0030385358
G441802207	-0.05970479	-0.06251213	-0.03769495	-0.090907	-0.053773172	-0.018254783	0.03424417
G441284212	-0.05238312	0.055235256	-0.047636934	-0.107343994	-0.048521772	-0.017969072	0.038970836
G440205045	-0.033338036	-0.06941553	0.056983672	0.015922403	-0.014351624	-0.11555697	-0.00015742223
G440883015	0.064136066	0.014994294	0.015559517	0.021711944	-0.055434622	-0.11519561	0.03955469
G441303519	0.016165959	-0.03573813	-0.039674535	0.067647286	-0.053525753	-0.102790564	-0.04719519
G441502037	-0.043607596	0.048600066	-0.04366841	0.07017335	-0.052739337	0.11960627	-0.048090935
G441303308	-0.053096462	0.0034203723	0.04999495	-0.10950725	0.07533709	-0.11094029	-0.041191638
G440104505	-0.044339728	-0.058679465	-0.03737173	-0.04851519	0.0018795722	-0.019759875	-0.04374438
G445302627	0.08689725	0.052175526	-0.016559172	0.018280473	0.0222999	-0.11495152	0.03424524
G440305268	-0.019504406	-0.07171281	-0.04720646	0.051058907	0.067442276	-0.110312425	-0.02591649
G440205093	-0.066169865	0.016176479	-0.04762483	0.017064985	-0.05644223	0.05573166	-0.048968565
G445302630	-0.04849784	-0.045221448	0.054176074	-0.09891425	-0.054336403	-0.105735585	-0.04797017
G445224208	0.08499844	0.030353751	0.05717745	0.046991352	-0.06399021	0.15738475	0.03992261
G440883190	0.07969525	-0.07200521	0.057481926	0.021786688	0.07247999	-0.10877634	0.013595235
G440205651	-0.07288714	0.0508664	-0.0353196	0.07223646	-0.055384178	-0.105965145	0.003532743
G440305552	-0.053838287	0.016960233	0.05586662	0.051917408	0.073120534	-0.116680674	0.039484292
G440282018	-0.04471077	0.051203918	-0.016668279	-0.07878764	0.072408155	0.18184575	-0.011186767
G440883050	-0.042216167	0.034344297	-0.040127125	-0.049416456	-0.05767031	0.17300583	-0.0453496
G445302307	0.08589288	0.057228737	0.057009336	-0.08785543	-0.04364146	-0.12874669	0.040330548
G440282051	-0.040260006	0.018210974	-0.031692702	-0.01534237	0.004176231	-0.020296747	-0.019139493
G440282405	-0.04857683	-0.024219207	0.057168636	-0.1098282	-0.01236582	-0.018310249	-0.04699256
G440883107	0.08348637	-0.027395932	0.057620857	-0.10672218	0.077175714	-0.024271023	0.01055196
G445224159	-0.073632896	-0.048690382	-0.029830419	0.07211221	-0.049165264	-0.10876481	-0.04356465
G440205305	-0.06837572	0.02562896	-0.039544586	0.017043788	-0.056411713	-0.10605753	-0.042439897
G441303278	-0.0598968	-0.028476326	0.057735898	-0.10321149	-0.06046222	-0.11373762	0.036519773
G441802556	0.09188803	0.033626165	0.048863143	0.048707686	0.075527295	0.17372268	0.041186046
G445302033	0.02355238	0.044560388	-0.040786993	-0.015374682	-0.056449085	-0.10838542	-0.045422893
G445302230	0.07789283	-0.015789052	0.03157858	-0.10544247	-0.000887769	-0.11998586	0.04433761
G440981136	0.07934131	0.0030475613	-0.04278927	-0.09787727	-0.05898103	0.17173433	-0.024193244
G440104261	-0.04480483	-0.07223229	0.058765694	-0.10712668	0.07256223	0.18147574	-0.011897786
G445302539	0.016348684	0.05215472	-0.023628063	0.06888338	0.0027892212	-0.020276971	0.03782883
G440205551	0.010663973	-0.06251354	-0.038551737	0.06850496	-0.045495696	-0.10711776	-0.029224925
G440883197	-0.04562004	-0.06699981	-0.0438368	-0.103832096	-0.0437493	0.16753642	-0.022908973
G445224051	-0.062198665	-0.006773714	-0.037285756	-0.05245702	-0.044203002	-0.10469363	-0.0438988
G441424277	-0.06291292	-0.05475983	-0.035309367	-0.012270349	-0.044655073	-0.1006537	-0.039902873
G440305497	0.03339039	0.025779635	0.010822428	-0.08764966	-0.055867285	-0.107474945	-0.044732194
G440305739	0.030297348	0.027323049	-0.033517025	0.016450616	-0.058450494	-0.109411225	-0.033977434
G441502092	-0.068252146	-0.021413121	-0.04314218	0.018722897	-0.05430402	-0.10791543	-0.044512972
G440282287	-0.04576874	-0.049189284	0.0026533203	0.019333513	-0.015278282	-0.10993789	-0.048859295
G440104463	0.06475713	0.0027343028	-0.015818603	-0.109116554	0.0048738797	-0.11613687	-0.0013149434
G445302648	-0.05980658	0.03128739	0.055972457	-0.09393647	0.03692718	-0.017509004	0.04141378
G440883464	-0.024165722	0.054336965	0.03765505	-0.078665175	0.026400808	-0.111028686	0.040536035
G440981134	-0.05678918	0.038684163	-0.044534475	0.07348276	0.07560412	-0.11117557	0.04196984
G440205260	-0.04049077	-0.061789736	-0.03346984	-0.10155408	0.06063516	-0.104422376	-0.036639396
G440205353	-0.043742947	-0.06203779	0.007795998	-0.106117256	0.04824405	-0.106366225	-0.03823444
G441502405	-0.045477025	-0.037716877	-0.039997324	-0.07924553	-0.05520518	-0.020369668	-0.046234556
G441802487	-0.039454415	-0.056855086	-0.036025073	-0.10191853	0.013593915	-0.10507862	-0.043153744
G441284642	-0.045320675	-0.008352002	-0.04862083	-0.10068928	-0.05810876	-0.021928433	-0.043870784
G441303261	0.08555682	0.056387495	0.059037913	0.071209766	0.07486812	-0.12085646	0.03715669
G441284269	0.092879616	0.053953763	0.05797407	-0.014951288	-0.040062394	0.056302916	0.03934114
G445302455	-0.045893297	0.01975099	0.024453262	0.052742716	0.0668935	0.14788452	0.04322452
G445224521	-0.046924006	0.044229534	-0.03882658	-0.013319581	-0.039385278	0.1774252	-0.046408236
G440883391	-0.04346721	-0.056005545	0.016585732	-0.10225532	-0.05201583	-0.10202472	-0.012443579
G445224009	0.014034989	-0.0365498	0.056718685	-0.10194287	0.072427794	0.13687314	-0.015158331
G441424565	0.089942746	-0.010531152	-0.05081105	0.05031711	0.029371487	-0.12212803	0.042852968
G441802230	0.059555143	0.053602993	0.046309456	-0.102424234	0.06348368	0.05293365	-0.0430959
G445224115	-0.00821945	0.049445037	-0.016485455	0.017417816	-0.05591616	0.16152202	-0.030809443
G445302337	-0.025398372	-0.062212262	0.053995103	-0.10395021	0.045533046	0.17671287	-0.027869381
G440305724	-0.044922814	-0.044857964	-0.037497945	-0.099517606	-0.053065956	-0.10328156	-0.03975371
G441284059	-0.059960347	0.02959285	-0.04401143	-0.06693997	0.07363914	0.15787393	0.016419433
G441284144	0.039924815	-0.011543817	-0.009675973	0.048341434	0.058702815	-0.1092576	-0.04456697
G440606595	-0.023743844	0.04852278	-0.01105174	-0.09975893	-0.055521764	-0.10750476	-0.021894364
G440282241	0.08761076	0.046841342	-0.026811883	-0.053327404	0.07395486	-0.10729797	-0.043500643
G441284075	0.01988296	0.014348263	-0.03864571	0.022062596	-0.032652553	-0.1099738	-0.046463042
G441502251	-0.06459072	-0.060050663	-0.041339763	-0.10069471	-0.048420858	-0.10607748	-0.044188414
G440883111	0.0376929	-0.062922	-0.038207915	0.068375856	0.07147752	0.17203021	-0.03560782
G441802341	0.08300478	0.057933223	0.05053839	-0.10534773	0.03320492	0.18551168	0.0028578728
G440282150	-0.056477554	-0.058406353	-0.03648052	0.05233289	0.0043346984	-0.104665235	-0.044176534
G445302137	-0.03274826	-0.01836713	0.041760378	-0.10019701	0.070532314	-0.11110922	-0.04685383
G441802027	-0.06671046	-0.011626606	-0.039041385	-0.041340165	0.041363973	-0.0286391	0.036904514
G441502400	-0.04780291	-0.06060319	-0.04285859	0.053333275	-0.045118444	-0.106857605	0.007929658
G445302573	0.08855776	0.053092256	0.0115960445	-0.10591036	0.07202637	0.12271919	-0.014377439
G441284659	-0.048020814	0.045479007	-0.03901929	0.06672845	-0.056795638	-0.1070086	-0.034768358
G441502396	-0.04871056	0.0262633	0.050255332	0.04907666	-0.04001347	-0.11496423	-0.04460243
G440205602	-0.049942438	0.050150845	0.059369303	-0.103368424	0.07485837	-0.112042084	0.029675813
G440606626	-0.048095215	0.050089058	-0.017038677	0.069891505	-0.043242224	-0.01634283	-0.041107234
G441802634	-0.05104113	-0.009706902	-0.045162033	-0.0682601	-0.05433784	-0.017983807	-0.047491524
G441802143	-0.04789199	-0.041454017	0.04878459	0.06733069	-0.024541209	-0.11094471	-0.044116456
G445302275	-0.04239511	-0.06351779	0.038328573	-0.055857755	-0.055057194	-0.019656563	-0.0156149985
G441802412	-0.07421107	-0.010520053	-0.037494708	0.07005191	-0.05492381	-0.10672522	-0.04805197
G440981175	0.08192198	-0.057675693	0.04320736	-0.011126511	0.07454661	0.16917805	-0.04321364
G445302248	-0.053139474	-0.052895967	-0.036586676	-0.09982209	-0.052957643	-0.10110382	-0.044914685
G441424276	-0.050455883	0.055683874	-0.032104738	0.019273575	-0.050663676	-0.109351404	0.029834384
G441802176	-0.06392783	0.017225107	-0.04352095	0.047621578	-0.042821534	-0.108604126	-0.03147021
G440282184	0.09098396	0.017937304	-0.041361853	-0.0358461	-0.029701637	-0.11241176	0.04172483
G440282271	0.040200166	-0.06515016	0.030535353	0.07491676	0.072709076	-0.11131071	-0.007342384
G441802146	-0.0556219	-0.06079993	-0.0047501293	-0.03771463	0.06832944	0.05272726	0.031356364
G441303360	0.08825076	0.057275213	0.054498762	0.071662754	0.0763013	-0.1224582	0.039791066
G440606358	-0.0641666	-0.0074089146	0.055536367	-0.08921697	0.02506821	-0.10813743	0.04003434
G440883095	-0.024965899	-0.042962365	-0.038135458	0.06802373	-0.033460934	-0.10759321	-0.04696992
G440282196	-0.04715007	0.025831513	-0.037322104	0.06745356	-0.057233226	-0.10757411	-0.05140251
G441424213	0.09140657	0.058618132	0.054896526	-0.109140016	-0.006782607	-0.113933474	-0.004233083
G441424477	-0.0427076	0.0053418204	-0.038576953	-0.01377556	-0.054150276	-0.10384471	-0.04516094
G440981517	-0.044868425	0.0031616355	-0.03220111	-0.090065114	-0.021485327	-0.11318978	-0.0364682
G440282396	-0.07067885	0.00324105	0.046270695	-0.08461631	-0.051929962	-0.11147073	0.039891608
G441284101	-0.041395213	-0.014886779	-0.03894377	-0.10631873	-0.05715324	0.17959689	-0.048097875
G441284564	-0.04560285	-0.059540078	-0.050970756	-0.09890999	-0.01291124	-0.11138966	-0.042971157
G441303568	0.08981852	0.043102246	-0.04305771	0.018513255	-0.061067894	0.17873615	0.042144723
G445224588	-0.05994683	-0.053465806	-0.04603588	-0.05365908	0.073325865	-0.106834605	-0.038555432
G440981261	-0.048121687	0.014636205	-0.043787856	0.06539438	-0.054975823	-0.10539068	-0.04926679
G441303169	0.0852371	-0.04606465	-0.04149855	0.050542966	-0.050518565	-0.10609453	-0.044792313
G445302625	0.0067011523	-0.06456574	-0.04107178	-0.09933171	-0.052507535	0.05221099	-0.046542298
G440282064	-0.07254969	-0.026151933	-0.036595657	-0.09769288	-0.054120574	-0.10910684	-0.047785312
G440981459	-0.04698138	-0.064564854	-0.04442351	0.071457796	0.07436254	-0.10538582	-0.043966874
G440981061	-0.031463753	-0.05566829	-0.03492314	0.047860075	-0.0153594045	0.17033502	-0.04241544
G445302384	-0.02057902	0.0037555895	0.059500873	0.019151228	-0.05874077	-0.12046165	0.04105042
G441802561	0.08036318	-0.020755293	0.05908512	-0.101850025	0.076867774	0.1901816	0.038510565
G440205035	0.04484457	0.041403852	-0.050868172	-0.036104977	-0.058930095	0.055524025	-0.016024072
G440883212	0.08502519	-0.0066158706	-0.039019044	-0.10466513	-0.050579116	-0.021709133	-0.018517265
G445302014	-0.044975154	-0.017978631	0.061875932	-0.07687094	-0.046278194	-0.018925555	0.03902859
G440883139	0.060948156	-0.0684389	-0.042061366	0.05386037	0.07223997	-0.020755561	-0.046446163
G440305591	-0.044621997	-0.0496652	-0.0470611	0.06817195	-0.036407974	-0.016969107	-0.043949664
G445224511	-0.05783732	0.049893986	-0.012434888	-0.1063207	-0.03927326	0.17845556	0.0139005855
G440981113	0.006277726	0.0472478	-0.038778942	0.07050497	-0.05818729	-0.10939771	0.012276238
G441303342	-0.045718946	-0.06802965	-0.0385594	0.050483227	-0.017201321	-0.117392585	-0.04676292
G441802535	-0.024668684	-0.065365	0.005827096	-0.103715815	-0.05413557	-0.113007694	-0.030134423
G440883127	-0.06566574	-0.062106248	-0.039600607	-0.05308442	-0.013563075	0.15835945	-0.047349434
G441284251	-0.05089187	0.04133277	-0.04500738	-0.055085536	-0.04914388	-0.12143922	0.040673885
G441424247	0.08940455	0.052131295	0.044315565	0.019177798	0.024474956	-0.11742486	0.042366214
G445224291	-0.042915363	-0.06264425	-0.037974026	-0.10181271	-0.054809712	-0.10537813	-0.043092474
G441424008	0.08029269	0.057878632	0.051100586	0.05013417	0.07054568	0.18488517	0.029076977
G445302500	0.025078459	0.033873834	-0.040209	-0.089552134	-0.056286022	-0.10792452	-0.044934332
G441802365	-0.045484725	-0.060861085	-0.03967794	-0.10384151	-0.05311625	-0.021703796	-0.043984886
G441303299	-0.075787365	-0.0719865	0.0034228035	-0.109694436	-0.05538451	-0.11939396	0.0363109
G441303340	-0.044293873	-0.06760891	-0.02576266	-0.101400755	0.06521671	-0.11184138	-0.040200274
G441424372	0.09142972	0.018880907	0.04899544	0.07426605	0.02367713	-0.11694052	0.038267326
G441424323	-0.02224887	-0.06197824	-0.03492187	-0.10180453	-0.05294262	-0.10411736	-0.043126352
G441424231	-0.021850085	-0.06836916	0.031415593	0.022287315	0.059504706	-0.11322585	-0.013055924
G440104462	-0.04392729	0.05909888	0.057679065	-0.10813423	0.07632724	0.18784282	0.041498728
G440282172	-0.02174528	0.052539594	0.058011595	-0.10239356	-0.043729138	-0.10941835	-0.040579945
G440981401	-0.050168093	-0.013712128	-0.037359852	0.046580546	-0.048427284	-0.105054766	-0.045184325
G440883544	0.0827973	0.057840575	0.056448985	0.048935913	0.04383477	0.18889508	0.040011235
G440282243	-0.07274011	0.049730536	-0.0003452943	0.02107226	0.06555309	-0.10450254	0.014336855
G440305046	-0.0475681	-0.020408027	-0.03832726	-0.10492421	-0.05127445	-0.107945256	-0.04541222
G441424047	0.085561514	-0.009006898	0.047316793	-0.036281593	0.07083361	0.1825676	0.03745098
